Home,Home Win %,Home Odds,Away,Away Win %,Away Odds
Atlanta Hawks,0.7096235,1.338738,Orlando Magic,0.29037648,3.2716148
Atlanta Hawks,0.65901184,1.4415522,Chicago Bulls,0.34098816,2.7860205
Atlanta Hawks,0.66917187,1.4196652,Los Angeles Clippers,0.33082813,2.8715816
Atlanta Hawks,0.4796016,1.9808108,Milwaukee Bucks,0.5203984,1.8255244
Atlanta Hawks,0.70492953,1.3476524,Cleveland Cavaliers,0.29507047,3.21957
Atlanta Hawks,0.8286456,1.1464491,Memphis Grizzlies,0.17135441,5.544065
Atlanta Hawks,0.95668465,0.99301267,Washington Wizards,0.04331535,21.932178
Atlanta Hawks,0.8949079,1.0615617,Detroit Pistons,0.10509211,9.039689
Atlanta Hawks,0.89468724,1.0618236,Indiana Pacers,0.105312765,9.020749
Atlanta Hawks,0.590202,1.6096184,Oklahoma City Thunder,0.40979803,2.3182151
Atlanta Hawks,0.9754782,0.9738813,Minnesota Timberwolves,0.024521828,38.740993
Atlanta Hawks,0.93437773,1.0167193,Brooklyn Nets,0.06562227,14.476793
Atlanta Hawks,0.9192843,1.0334126,Portland Trail Blazers,0.080715716,11.769703
Atlanta Hawks,0.8847647,1.0737318,Philadelphia 76ers,0.11523533,8.2439995
Atlanta Hawks,0.7612586,1.2479333,Washington Wizards,0.2387414,3.9792008
Atlanta Hawks,0.48645556,1.9529018,Golden State Warriors,0.51354444,1.8498886
Atlanta Hawks,0.40065348,2.3711262,Toronto Raptors,0.5993465,1.5850596
Atlanta Hawks,0.5520377,1.7208968,Dallas Mavericks,0.44796228,2.1207142
Atlanta Hawks,0.52618396,1.8054521,Orlando Magic,0.47381604,2.0049975
Atlanta Hawks,0.4379202,2.169345,Houston Rockets,0.5620798,1.6901515
Atlanta Hawks,0.6554735,1.449334,Cleveland Cavaliers,0.34452653,2.7574072
Atlanta Hawks,0.6256099,1.5185182,Sacramento Kings,0.37439013,2.53746
Atlanta Hawks,0.3104153,3.060416,San Antonio Spurs,0.68958473,1.3776407
Atlanta Hawks,0.94369537,1.0066808,Miami Heat,0.056304634,16.872501
Atlanta Hawks,0.8470131,1.1215882,Milwaukee Bucks,0.15298688,6.2096825
Atlanta Hawks,0.3328332,2.8542826,Brooklyn Nets,0.6671668,1.4239317
Atlanta Hawks,0.95880514,0.99081653,Phoenix Suns,0.041194856,23.061132
Atlanta Hawks,0.99552417,0.95427114,Charlotte Hornets,0.004475832,212.25104
